DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME
200608276;03/23/2020 12:00:00 AM;03/23/2020 12:00:00 AM;630;6;Hollywood  
200606998;02/26/2020 12:00:00 AM;02/26/2020 12:00:00 AM;1700;6;Hollywood  
200618487;11/24/2020 12:00:00 AM;11/24/2020 12:00:00 AM;2135;6;Hollywood  
200604493;01/11/2020 12:00:00 AM;01/11/2020 12:00:00 AM;2050;6;Hollywood  
200600696;05/12/2020 12:00:00 AM;05/12/2020 12:00:00 AM;1050;6;Hollywood  
200614178;08/20/2020 12:00:00 AM;08/20/2020 12:00:00 AM;330;6;Hollywood  
200618145;11/17/2020 12:00:00 AM;11/17/2020 12:00:00 AM;540;6;Hollywood  
200608312;03/24/2020 12:00:00 AM;03/23/2020 12:00:00 AM;425;6;Hollywood  
200604889;01/17/2020 12:00:00 AM;01/16/2020 12:00:00 AM;2100;6;Hollywood  
200606735;02/23/2020 12:00:00 AM;02/22/2020 12:00:00 AM;1320;6;Hollywood  
200607885;03/14/2020 12:00:00 AM;03/14/2020 12:00:00 AM;200;6;Hollywood  
200608033;03/16/2020 12:00:00 AM;03/16/2020 12:00:00 AM;2315;6;Hollywood  
200616646;10/12/2020 12:00:00 AM;10/07/2020 12:00:00 AM;1759;6;Hollywood  
200612114;07/02/2020 12:00:00 AM;07/02/2020 12:00:00 AM;1655;6;Hollywood  
200616329;10/06/2020 12:00:00 AM;10/06/2020 12:00:00 AM;35;6;Hollywood  
200611176;06/07/2020 12:00:00 AM;06/07/2020 12:00:00 AM;1530;6;Hollywood  
200607567;03/08/2020 12:00:00 AM;03/07/2020 12:00:00 AM;2030;6;Hollywood  
200617281;10/27/2020 12:00:00 AM;10/27/2020 12:00:00 AM;1235;6;Hollywood  
200608724;04/04/2020 12:00:00 AM;04/04/2020 12:00:00 AM;930;6;Hollywood  
200617160;10/25/2020 12:00:00 AM;10/25/2020 12:00:00 AM;5;6;Hollywood  
200610592;05/24/2020 12:00:00 AM;05/24/2020 12:00:00 AM;1520;6;Hollywood  
200605912;02/10/2020 12:00:00 AM;02/09/2020 12:00:00 AM;1700;6;Hollywood  
200604699;01/16/2020 12:00:00 AM;01/15/2020 12:00:00 AM;1800;6;Hollywood  
200614937;09/04/2020 12:00:00 AM;09/04/2020 12:00:00 AM;1755;6;Hollywood  
200606258;02/16/2020 12:00:00 AM;02/16/2020 12:00:00 AM;1500;6;Hollywood  
200619237;12/13/2020 12:00:00 AM;12/12/2020 12:00:00 AM;1200;6;Hollywood  
200611065;06/04/2020 12:00:00 AM;06/04/2020 12:00:00 AM;2235;6;Hollywood  
200612477;07/12/2020 12:00:00 AM;07/11/2020 12:00:00 AM;1900;6;Hollywood  
200604603;01/14/2020 12:00:00 AM;01/13/2020 12:00:00 AM;2030;6;Hollywood  
200616033;09/29/2020 12:00:00 AM;09/28/2020 12:00:00 AM;1800;6;Hollywood  
200608919;04/09/2020 12:00:00 AM;03/24/2020 12:00:00 AM;1500;6;Hollywood  
200612982;07/22/2020 12:00:00 AM;07/22/2020 12:00:00 AM;1750;6;Hollywood  
200608913;04/09/2020 12:00:00 AM;04/09/2020 12:00:00 AM;540;6;Hollywood  
200604723;01/17/2020 12:00:00 AM;01/16/2020 12:00:00 AM;2230;6;Hollywood  
200608740;04/05/2020 12:00:00 AM;04/05/2020 12:00:00 AM;840;6;Hollywood  
200618978;12/08/2020 12:00:00 AM;11/26/2020 12:00:00 AM;1200;6;Hollywood  
200611374;06/13/2020 12:00:00 AM;06/13/2020 12:00:00 AM;945;6;Hollywood  
200606117;02/13/2020 12:00:00 AM;02/13/2020 12:00:00 AM;645;6;Hollywood  
210604044;01/01/2020 12:00:00 AM;01/01/2020 12:00:00 AM;100;6;Hollywood  
200604890;01/20/2020 12:00:00 AM;01/20/2020 12:00:00 AM;1800;6;Hollywood  
200606027;02/11/2020 12:00:00 AM;02/11/2020 12:00:00 AM;1315;6;Hollywood  
210605115;12/25/2020 12:00:00 AM;12/23/2020 12:00:00 AM;2000;6;Hollywood  
200607281;03/03/2020 12:00:00 AM;02/22/2020 12:00:00 AM;2200;6;Hollywood  
200614306;06/01/2020 12:00:00 AM;06/01/2020 12:00:00 AM;1200;6;Hollywood  
200614827;09/02/2020 12:00:00 AM;08/28/2020 12:00:00 AM;2330;6;Hollywood  
200605332;01/29/2020 12:00:00 AM;01/29/2020 12:00:00 AM;630;6;Hollywood  
200608557;03/31/2020 12:00:00 AM;03/28/2020 12:00:00 AM;700;6;Hollywood  
210620323;12/12/2021 12:00:00 AM;05/13/2020 12:00:00 AM;1200;6;Hollywood  
200618285;11/20/2020 12:00:00 AM;11/20/2020 12:00:00 AM;1130;6;Hollywood  
200613975;08/14/2020 12:00:00 AM;08/14/2020 12:00:00 AM;1800;6;Hollywood  
200616827;10/17/2020 12:00:00 AM;10/17/2020 12:00:00 AM;1610;6;Hollywood  
200616239;10/03/2020 12:00:00 AM;10/03/2020 12:00:00 AM;1405;6;Hollywood  
200616093;09/30/2020 12:00:00 AM;09/29/2020 12:00:00 AM;1300;6;Hollywood  
200612116;07/02/2020 12:00:00 AM;07/02/2020 12:00:00 AM;1630;6;Hollywood  
200613514;08/04/2020 12:00:00 AM;08/04/2020 12:00:00 AM;50;6;Hollywood  
200619016;12/08/2020 12:00:00 AM;12/08/2020 12:00:00 AM;615;6;Hollywood  
200608308;03/24/2020 12:00:00 AM;03/19/2020 12:00:00 AM;1700;6;Hollywood  
200612902;07/21/2020 12:00:00 AM;07/21/2020 12:00:00 AM;530;6;Hollywood  
200612472;07/12/2020 12:00:00 AM;03/05/2020 12:00:00 AM;1300;6;Hollywood  
200610367;05/18/2020 12:00:00 AM;05/17/2020 12:00:00 AM;2320;6;Hollywood  
210605166;12/29/2020 12:00:00 AM;08/17/2020 12:00:00 AM;1;6;Hollywood  
200617562;11/03/2020 12:00:00 AM;10/31/2020 12:00:00 AM;2300;6;Hollywood  
200618068;11/16/2020 12:00:00 AM;11/16/2020 12:00:00 AM;340;6;Hollywood  
200613365;07/31/2020 12:00:00 AM;07/30/2020 12:00:00 AM;1800;6;Hollywood  
200617885;11/11/2020 12:00:00 AM;11/11/2020 12:00:00 AM;1700;6;Hollywood  
200606265;02/16/2020 12:00:00 AM;02/13/2020 12:00:00 AM;1800;6;Hollywood  
200617396;10/30/2020 12:00:00 AM;10/30/2020 12:00:00 AM;100;6;Hollywood  
200609972;05/07/2020 12:00:00 AM;05/07/2020 12:00:00 AM;1;6;Hollywood  
200606017;02/11/2020 12:00:00 AM;02/10/2020 12:00:00 AM;1330;6;Hollywood  
200606306;02/17/2020 12:00:00 AM;02/15/2020 12:00:00 AM;700;6;Hollywood  
200618189;11/18/2020 12:00:00 AM;10/29/2020 12:00:00 AM;1730;6;Hollywood  
200619337;12/16/2020 12:00:00 AM;12/15/2020 12:00:00 AM;1;6;Hollywood  
200612015;06/29/2020 12:00:00 AM;06/25/2020 12:00:00 AM;1400;6;Hollywood  
200619008;12/08/2020 12:00:00 AM;12/04/2020 12:00:00 AM;1050;6;Hollywood  
200615649;09/20/2020 12:00:00 AM;09/19/2020 12:00:00 AM;2200;6;Hollywood  
200612438;07/11/2020 12:00:00 AM;07/09/2020 12:00:00 AM;1350;6;Hollywood  
200618401;11/23/2020 12:00:00 AM;11/19/2020 12:00:00 AM;200;6;Hollywood  
200617128;10/24/2020 12:00:00 AM;10/24/2020 12:00:00 AM;1300;6;Hollywood  
200616169;10/02/2020 12:00:00 AM;09/30/2020 12:00:00 AM;1630;6;Hollywood  
200617510;11/02/2020 12:00:00 AM;10/31/2020 12:00:00 AM;1500;6;Hollywood  
200610343;05/17/2020 12:00:00 AM;05/17/2020 12:00:00 AM;1850;6;Hollywood  
200618421;11/24/2020 12:00:00 AM;11/24/2020 12:00:00 AM;250;6;Hollywood  
200615837;09/24/2020 12:00:00 AM;09/22/2020 12:00:00 AM;1330;6;Hollywood  
200607425;03/05/2020 12:00:00 AM;03/05/2020 12:00:00 AM;300;6;Hollywood  
200618654;11/30/2020 12:00:00 AM;11/29/2020 12:00:00 AM;1440;6;Hollywood  
200612588;07/14/2020 12:00:00 AM;07/14/2020 12:00:00 AM;900;6;Hollywood  
200619886;12/31/2020 12:00:00 AM;12/20/2020 12:00:00 AM;900;6;Hollywood  
200610316;05/17/2020 12:00:00 AM;05/17/2020 12:00:00 AM;1140;6;Hollywood  
200614584;08/27/2020 12:00:00 AM;08/27/2020 12:00:00 AM;530;6;Hollywood  
200612219;07/05/2020 12:00:00 AM;07/05/2020 12:00:00 AM;1500;6;Hollywood  
200619728;12/27/2020 12:00:00 AM;12/27/2020 12:00:00 AM;402;6;Hollywood  
200613581;08/06/2020 12:00:00 AM;08/06/2020 12:00:00 AM;730;6;Hollywood  
200606778;02/21/2020 12:00:00 AM;02/21/2020 12:00:00 AM;1521;6;Hollywood  
200612793;07/19/2020 12:00:00 AM;07/12/2020 12:00:00 AM;1200;6;Hollywood  
200613236;07/29/2020 12:00:00 AM;07/29/2020 12:00:00 AM;1030;6;Hollywood  
200616266;10/04/2020 12:00:00 AM;10/03/2020 12:00:00 AM;600;6;Hollywood  
200612949;07/22/2020 12:00:00 AM;07/22/2020 12:00:00 AM;500;6;Hollywood  
210605065;01/28/2021 12:00:00 AM;09/27/2020 12:00:00 AM;1700;6;Hollywood  
200604143;01/05/2020 12:00:00 AM;01/04/2020 12:00:00 AM;2100;6;Hollywood  
200615449;09/15/2020 12:00:00 AM;09/15/2020 12:00:00 AM;2030;6;Hollywood  
200618587;11/27/2020 12:00:00 AM;11/26/2020 12:00:00 AM;1700;6;Hollywood  
200612853;07/20/2020 12:00:00 AM;07/20/2020 12:00:00 AM;900;6;Hollywood  
200619490;12/20/2020 12:00:00 AM;12/20/2020 12:00:00 AM;2320;6;Hollywood  
200619808;12/30/2020 12:00:00 AM;12/29/2020 12:00:00 AM;2200;6;Hollywood  
210604927;01/22/2021 12:00:00 AM;11/14/2020 12:00:00 AM;1505;6;Hollywood  
200608750;04/02/2020 12:00:00 AM;03/17/2020 12:00:00 AM;1628;6;Hollywood  
200613160;07/27/2020 12:00:00 AM;07/25/2020 12:00:00 AM;1900;6;Hollywood  
200614753;08/31/2020 12:00:00 AM;08/31/2020 12:00:00 AM;830;6;Hollywood  
200605531;02/01/2020 12:00:00 AM;02/01/2020 12:00:00 AM;1840;6;Hollywood  
200615114;09/08/2020 12:00:00 AM;09/08/2020 12:00:00 AM;1945;6;Hollywood  
200610202;05/13/2020 12:00:00 AM;05/13/2020 12:00:00 AM;1430;6;Hollywood  
200611898;06/24/2020 12:00:00 AM;06/18/2020 12:00:00 AM;1600;6;Hollywood  
200608991;04/11/2020 12:00:00 AM;04/11/2020 12:00:00 AM;1900;6;Hollywood  
200607842;03/12/2020 12:00:00 AM;03/12/2020 12:00:00 AM;1;6;Hollywood  
200604791;01/16/2020 12:00:00 AM;01/11/2020 12:00:00 AM;1830;6;Hollywood  
200605768;02/07/2020 12:00:00 AM;02/07/2020 12:00:00 AM;1300;6;Hollywood  
200609928;05/07/2020 12:00:00 AM;05/07/2020 12:00:00 AM;130;6;Hollywood  
200608406;03/28/2020 12:00:00 AM;03/27/2020 12:00:00 AM;2345;6;Hollywood  
200613711;08/09/2020 12:00:00 AM;08/09/2020 12:00:00 AM;325;6;Hollywood  
200604441;01/10/2020 12:00:00 AM;01/10/2020 12:00:00 AM;1245;6;Hollywood  
200613263;07/30/2020 12:00:00 AM;07/29/2020 12:00:00 AM;2000;6;Hollywood  
200616672;10/14/2020 12:00:00 AM;10/14/2020 12:00:00 AM;930;6;Hollywood  
200619612;12/23/2020 12:00:00 AM;12/23/2020 12:00:00 AM;1700;6;Hollywood  
200617514;11/02/2020 12:00:00 AM;11/02/2020 12:00:00 AM;1140;6;Hollywood  
200606239;02/16/2020 12:00:00 AM;01/30/2020 12:00:00 AM;1625;6;Hollywood  
200605702;02/05/2020 12:00:00 AM;02/05/2020 12:00:00 AM;630;6;Hollywood  
200617676;11/06/2020 12:00:00 AM;11/06/2020 12:00:00 AM;1045;6;Hollywood  
200610318;05/17/2020 12:00:00 AM;05/16/2020 12:00:00 AM;1145;6;Hollywood  
200615509;09/17/2020 12:00:00 AM;08/24/2020 12:00:00 AM;1700;6;Hollywood  
200611336;06/12/2020 12:00:00 AM;06/11/2020 12:00:00 AM;1545;6;Hollywood  
200615549;09/18/2020 12:00:00 AM;09/18/2020 12:00:00 AM;1400;6;Hollywood  
200609534;04/25/2020 12:00:00 AM;04/25/2020 12:00:00 AM;1100;6;Hollywood  
200615945;09/27/2020 12:00:00 AM;09/27/2020 12:00:00 AM;650;6;Hollywood  
200604920;01/18/2020 12:00:00 AM;01/18/2020 12:00:00 AM;800;6;Hollywood  
200609985;05/08/2020 12:00:00 AM;05/07/2020 12:00:00 AM;1500;6;Hollywood  
200612549;07/13/2020 12:00:00 AM;07/13/2020 12:00:00 AM;1420;6;Hollywood  
200605967;02/10/2020 12:00:00 AM;02/10/2020 12:00:00 AM;2330;6;Hollywood  
200616487;10/09/2020 12:00:00 AM;10/06/2020 12:00:00 AM;1900;6;Hollywood  
200606622;02/21/2020 12:00:00 AM;02/21/2020 12:00:00 AM;215;6;Hollywood  
200618126;11/17/2020 12:00:00 AM;11/15/2020 12:00:00 AM;1900;6;Hollywood  
200615940;09/27/2020 12:00:00 AM;09/26/2020 12:00:00 AM;2200;6;Hollywood  
200618062;11/15/2020 12:00:00 AM;11/15/2020 12:00:00 AM;1720;6;Hollywood  
200619145;12/11/2020 12:00:00 AM;12/09/2020 12:00:00 AM;815;6;Hollywood  
200615274;09/12/2020 12:00:00 AM;09/12/2020 12:00:00 AM;722;6;Hollywood  
200613746;08/08/2020 12:00:00 AM;08/03/2020 12:00:00 AM;1200;6;Hollywood  
200617280;10/27/2020 12:00:00 AM;10/24/2020 12:00:00 AM;1400;6;Hollywood  
200616400;10/07/2020 12:00:00 AM;10/07/2020 12:00:00 AM;1110;6;Hollywood  
200605208;01/27/2020 12:00:00 AM;01/27/2020 12:00:00 AM;1200;6;Hollywood  
200605713;02/06/2020 12:00:00 AM;02/05/2020 12:00:00 AM;15;6;Hollywood  
200608936;04/08/2020 12:00:00 AM;04/08/2020 12:00:00 AM;1850;6;Hollywood  
200615103;09/08/2020 12:00:00 AM;09/08/2020 12:00:00 AM;125;6;Hollywood  
200608757;04/04/2020 12:00:00 AM;04/03/2020 12:00:00 AM;2100;6;Hollywood  
200606634;02/22/2020 12:00:00 AM;02/16/2020 12:00:00 AM;1000;6;Hollywood  
200619877;12/31/2020 12:00:00 AM;12/31/2020 12:00:00 AM;2340;6;Hollywood  
200612772;07/19/2020 12:00:00 AM;07/19/2020 12:00:00 AM;355;6;Hollywood  
200608252;03/21/2020 12:00:00 AM;03/21/2020 12:00:00 AM;2124;6;Hollywood  
200610685;05/27/2020 12:00:00 AM;05/26/2020 12:00:00 AM;2030;6;Hollywood  
200615657;09/18/2020 12:00:00 AM;09/18/2020 12:00:00 AM;2130;6;Hollywood  
200616947;10/20/2020 12:00:00 AM;10/19/2020 12:00:00 AM;1800;6;Hollywood  
200613693;08/07/2020 12:00:00 AM;08/07/2020 12:00:00 AM;630;6;Hollywood  
200612285;07/07/2020 12:00:00 AM;02/04/2020 12:00:00 AM;1200;6;Hollywood  
200608527;03/30/2020 12:00:00 AM;03/30/2020 12:00:00 AM;200;6;Hollywood  
200604993;01/22/2020 12:00:00 AM;01/21/2020 12:00:00 AM;2300;6;Hollywood  
200615064;09/07/2020 12:00:00 AM;09/06/2020 12:00:00 AM;315;6;Hollywood  
200615006;09/06/2020 12:00:00 AM;09/05/2020 12:00:00 AM;130;6;Hollywood  
200619683;12/26/2020 12:00:00 AM;12/25/2020 12:00:00 AM;2120;6;Hollywood  
200617845;11/02/2020 12:00:00 AM;06/10/2020 12:00:00 AM;845;6;Hollywood  
200612388;07/09/2020 12:00:00 AM;07/09/2020 12:00:00 AM;300;6;Hollywood  
200617428;10/31/2020 12:00:00 AM;10/31/2020 12:00:00 AM;1315;6;Hollywood  
200617625;11/05/2020 12:00:00 AM;11/02/2020 12:00:00 AM;1614;6;Hollywood  
200619822;12/29/2020 12:00:00 AM;12/14/2020 12:00:00 AM;730;6;Hollywood  
200619338;12/16/2020 12:00:00 AM;12/16/2020 12:00:00 AM;2040;6;Hollywood  
200616522;10/10/2020 12:00:00 AM;10/10/2020 12:00:00 AM;900;6;Hollywood  
200618958;12/07/2020 12:00:00 AM;11/30/2020 12:00:00 AM;1000;6;Hollywood  
200608971;04/11/2020 12:00:00 AM;04/09/2020 12:00:00 AM;1600;6;Hollywood  
200616238;10/03/2020 12:00:00 AM;10/02/2020 12:00:00 AM;630;6;Hollywood  
200617121;10/22/2020 12:00:00 AM;10/18/2020 12:00:00 AM;2000;6;Hollywood  
200614755;08/31/2020 12:00:00 AM;08/31/2020 12:00:00 AM;1420;6;Hollywood  
200609112;04/15/2020 12:00:00 AM;04/14/2020 12:00:00 AM;2330;6;Hollywood  
200612904;07/21/2020 12:00:00 AM;07/21/2020 12:00:00 AM;2130;6;Hollywood  
200617248;10/26/2020 12:00:00 AM;10/26/2020 12:00:00 AM;1215;6;Hollywood  
200613835;08/11/2020 12:00:00 AM;08/11/2020 12:00:00 AM;1700;6;Hollywood  
200612707;07/14/2020 12:00:00 AM;06/18/2020 12:00:00 AM;1135;6;Hollywood  
200612578;07/14/2020 12:00:00 AM;05/24/2020 12:00:00 AM;1235;6;Hollywood  
200613887;08/12/2020 12:00:00 AM;08/12/2020 12:00:00 AM;1645;6;Hollywood  
200608037;03/17/2020 12:00:00 AM;03/10/2020 12:00:00 AM;225;6;Hollywood  
200600808;08/20/2020 12:00:00 AM;08/20/2020 12:00:00 AM;1905;6;Hollywood  
200612994;07/23/2020 12:00:00 AM;07/23/2020 12:00:00 AM;1308;6;Hollywood  
200612966;07/22/2020 12:00:00 AM;07/18/2020 12:00:00 AM;2100;6;Hollywood  
200604087;01/02/2020 12:00:00 AM;01/01/2020 12:00:00 AM;2330;6;Hollywood  
200607766;03/12/2020 12:00:00 AM;03/11/2020 12:00:00 AM;330;6;Hollywood  
200612095;07/02/2020 12:00:00 AM;07/02/2020 12:00:00 AM;240;6;Hollywood  
200617567;11/03/2020 12:00:00 AM;11/03/2020 12:00:00 AM;2005;6;Hollywood  
200607916;03/13/2020 12:00:00 AM;03/13/2020 12:00:00 AM;2215;6;Hollywood  
200612316;07/08/2020 12:00:00 AM;07/08/2020 12:00:00 AM;335;6;Hollywood  
200613735;08/07/2020 12:00:00 AM;07/01/2020 12:00:00 AM;1;6;Hollywood  
200606706;02/20/2020 12:00:00 AM;02/13/2020 12:00:00 AM;100;6;Hollywood  
200617084;10/23/2020 12:00:00 AM;10/23/2020 12:00:00 AM;1900;6;Hollywood  
200607357;03/04/2020 12:00:00 AM;03/04/2020 12:00:00 AM;230;6;Hollywood  
200612394;07/10/2020 12:00:00 AM;07/09/2020 12:00:00 AM;1530;6;Hollywood  
200608824;04/06/2020 12:00:00 AM;04/04/2020 12:00:00 AM;1735;6;Hollywood  
200616780;10/17/2020 12:00:00 AM;10/16/2020 12:00:00 AM;1730;6;Hollywood  
200606458;02/19/2020 12:00:00 AM;01/18/2020 12:00:00 AM;1500;6;Hollywood  
200606619;02/19/2020 12:00:00 AM;02/19/2020 12:00:00 AM;2005;6;Hollywood  
200607550;03/08/2020 12:00:00 AM;03/07/2020 12:00:00 AM;2330;6;Hollywood  
200612801;07/19/2020 12:00:00 AM;07/17/2020 12:00:00 AM;1700;6;Hollywood  
200614249;08/21/2020 12:00:00 AM;08/20/2020 12:00:00 AM;2300;6;Hollywood  
200605447;02/01/2020 12:00:00 AM;02/01/2020 12:00:00 AM;5;6;Hollywood  
200606384;02/18/2020 12:00:00 AM;02/17/2020 12:00:00 AM;1600;6;Hollywood  
200605926;02/10/2020 12:00:00 AM;02/07/2020 12:00:00 AM;900;6;Hollywood  
200608613;04/02/2020 12:00:00 AM;04/01/2020 12:00:00 AM;2130;6;Hollywood  
200613784;08/10/2020 12:00:00 AM;05/08/2020 12:00:00 AM;1030;6;Hollywood  
200611834;06/25/2020 12:00:00 AM;06/24/2020 12:00:00 AM;2215;6;Hollywood  
200617704;11/07/2020 12:00:00 AM;11/06/2020 12:00:00 AM;1630;6;Hollywood  
200609934;05/06/2020 12:00:00 AM;05/01/2020 12:00:00 AM;1350;6;Hollywood  
200619708;12/27/2020 12:00:00 AM;12/27/2020 12:00:00 AM;1037;6;Hollywood  
200616456;10/09/2020 12:00:00 AM;10/08/2020 12:00:00 AM;1815;6;Hollywood  
200605495;02/01/2020 12:00:00 AM;02/01/2020 12:00:00 AM;1620;6;Hollywood  
200607543;03/08/2020 12:00:00 AM;03/07/2020 12:00:00 AM;2240;6;Hollywood  
200612122;07/02/2020 12:00:00 AM;06/11/2020 12:00:00 AM;1135;6;Hollywood  
200617463;11/01/2020 12:00:00 AM;11/01/2020 12:00:00 AM;1530;6;Hollywood  
200619605;12/23/2020 12:00:00 AM;12/23/2020 12:00:00 AM;710;6;Hollywood  
200610443;05/20/2020 12:00:00 AM;05/20/2020 12:00:00 AM;1715;6;Hollywood  
200619284;12/15/2020 12:00:00 AM;12/15/2020 12:00:00 AM;1345;6;Hollywood  
200604748;01/17/2020 12:00:00 AM;01/16/2020 12:00:00 AM;2000;6;Hollywood  
200613408;08/02/2020 12:00:00 AM;07/31/2020 12:00:00 AM;1740;6;Hollywood  
200619112;12/11/2020 12:00:00 AM;12/08/2020 12:00:00 AM;1100;6;Hollywood  
200614707;08/30/2020 12:00:00 AM;07/13/2020 12:00:00 AM;1200;6;Hollywood  
200611642;06/22/2020 12:00:00 AM;06/20/2020 12:00:00 AM;1900;6;Hollywood  
200607194;03/01/2020 12:00:00 AM;02/29/2020 12:00:00 AM;2200;6;Hollywood  
200615256;09/10/2020 12:00:00 AM;09/10/2020 12:00:00 AM;1730;6;Hollywood  
200609627;04/28/2020 12:00:00 AM;04/26/2020 12:00:00 AM;2000;6;Hollywood  
200608100;03/19/2020 12:00:00 AM;03/19/2020 12:00:00 AM;200;6;Hollywood  
200612411;07/10/2020 12:00:00 AM;07/08/2020 12:00:00 AM;1822;6;Hollywood  
200605316;01/29/2020 12:00:00 AM;01/28/2020 12:00:00 AM;1630;6;Hollywood  
200606866;02/24/2020 12:00:00 AM;02/23/2020 12:00:00 AM;2335;6;Hollywood  
200610767;05/27/2020 12:00:00 AM;04/30/2020 12:00:00 AM;730;6;Hollywood  
200613826;08/11/2020 12:00:00 AM;06/29/2020 12:00:00 AM;1100;6;Hollywood  
200608876;04/08/2020 12:00:00 AM;04/08/2020 12:00:00 AM;925;6;Hollywood  
200617621;11/05/2020 12:00:00 AM;11/04/2020 12:00:00 AM;2000;6;Hollywood  
200618237;11/19/2020 12:00:00 AM;11/19/2020 12:00:00 AM;715;6;Hollywood  
200613192;07/27/2020 12:00:00 AM;07/25/2020 12:00:00 AM;2115;6;Hollywood  
200604262;01/07/2020 12:00:00 AM;01/07/2020 12:00:00 AM;50;6;Hollywood  
200613234;07/29/2020 12:00:00 AM;07/29/2020 12:00:00 AM;910;6;Hollywood  
210605870;02/14/2021 12:00:00 AM;12/27/2020 12:00:00 AM;930;6;Hollywood  
200613723;08/09/2020 12:00:00 AM;08/09/2020 12:00:00 AM;1320;6;Hollywood  
200611501;06/17/2020 12:00:00 AM;06/14/2020 12:00:00 AM;30;6;Hollywood  
200609520;04/26/2020 12:00:00 AM;04/24/2020 12:00:00 AM;1730;6;Hollywood  
200611153;06/04/2020 12:00:00 AM;06/01/2020 12:00:00 AM;815;6;Hollywood  
200619185;12/12/2020 12:00:00 AM;12/12/2020 12:00:00 AM;2020;6;Hollywood  
200617144;10/24/2020 12:00:00 AM;10/24/2020 12:00:00 AM;1100;6;Hollywood  
200608495;03/28/2020 12:00:00 AM;03/28/2020 12:00:00 AM;1338;6;Hollywood  
200613094;07/26/2020 12:00:00 AM;07/26/2020 12:00:00 AM;5;6;Hollywood  
200611483;06/16/2020 12:00:00 AM;05/11/2020 12:00:00 AM;1230;6;Hollywood  
200600786;08/06/2020 12:00:00 AM;08/06/2020 12:00:00 AM;1955;6;Hollywood  
200618579;11/28/2020 12:00:00 AM;11/28/2020 12:00:00 AM;622;6;Hollywood  
200605135;01/26/2020 12:00:00 AM;01/25/2020 12:00:00 AM;2330;6;Hollywood  
200618816;12/03/2020 12:00:00 AM;11/18/2020 12:00:00 AM;1300;6;Hollywood  
200617847;11/02/2020 12:00:00 AM;10/31/2020 12:00:00 AM;1900;6;Hollywood  
200611543;06/18/2020 12:00:00 AM;06/18/2020 12:00:00 AM;900;6;Hollywood  
200608408;03/27/2020 12:00:00 AM;03/19/2020 12:00:00 AM;2150;6;Hollywood  
200610211;05/14/2020 12:00:00 AM;05/14/2020 12:00:00 AM;350;6;Hollywood  
200617938;11/13/2020 12:00:00 AM;11/12/2020 12:00:00 AM;1905;6;Hollywood  
210604288;01/08/2021 12:00:00 AM;08/22/2020 12:00:00 AM;1;6;Hollywood  
200604525;01/12/2020 12:00:00 AM;01/12/2020 12:00:00 AM;230;6;Hollywood  
200615611;09/19/2020 12:00:00 AM;09/18/2020 12:00:00 AM;2100;6;Hollywood  
200608963;04/11/2020 12:00:00 AM;04/10/2020 12:00:00 AM;2020;6;Hollywood  
200608650;04/03/2020 12:00:00 AM;04/03/2020 12:00:00 AM;1910;6;Hollywood  
200607576;03/09/2020 12:00:00 AM;03/08/2020 12:00:00 AM;755;6;Hollywood  
200609745;05/01/2020 12:00:00 AM;05/01/2020 12:00:00 AM;2230;6;Hollywood  
200611682;06/18/2020 12:00:00 AM;06/05/2020 12:00:00 AM;1800;6;Hollywood  
200612577;07/14/2020 12:00:00 AM;07/13/2020 12:00:00 AM;1800;6;Hollywood  
200605324;01/28/2020 12:00:00 AM;01/27/2020 12:00:00 AM;30;6;Hollywood  
200604980;01/21/2020 12:00:00 AM;01/21/2020 12:00:00 AM;700;6;Hollywood  
200614287;08/22/2020 12:00:00 AM;08/22/2020 12:00:00 AM;1;6;Hollywood  
200619584;12/22/2020 12:00:00 AM;12/22/2020 12:00:00 AM;2235;6;Hollywood  
200607417;03/05/2020 12:00:00 AM;03/05/2020 12:00:00 AM;1000;6;Hollywood  
200611241;06/09/2020 12:00:00 AM;06/09/2020 12:00:00 AM;855;6;Hollywood  
200616228;10/03/2020 12:00:00 AM;10/03/2020 12:00:00 AM;100;6;Hollywood  
200619402;12/18/2020 12:00:00 AM;12/18/2020 12:00:00 AM;1935;6;Hollywood  
200610718;05/28/2020 12:00:00 AM;05/21/2020 12:00:00 AM;1630;6;Hollywood  
200618824;12/03/2020 12:00:00 AM;12/03/2020 12:00:00 AM;2020;6;Hollywood  
200617721;11/07/2020 12:00:00 AM;11/06/2020 12:00:00 AM;2100;6;Hollywood  
200604253;01/07/2020 12:00:00 AM;01/06/2020 12:00:00 AM;1745;6;Hollywood  
200619115;12/10/2020 12:00:00 AM;12/10/2020 12:00:00 AM;2105;6;Hollywood  
200617762;11/06/2020 12:00:00 AM;10/30/2020 12:00:00 AM;2100;6;Hollywood  
200610347;05/16/2020 12:00:00 AM;05/16/2020 12:00:00 AM;730;6;Hollywood  
200614583;08/27/2020 12:00:00 AM;08/27/2020 12:00:00 AM;1840;6;Hollywood  
200619476;12/20/2020 12:00:00 AM;12/20/2020 12:00:00 AM;930;6;Hollywood  
200607330;03/04/2020 12:00:00 AM;03/03/2020 12:00:00 AM;1800;6;Hollywood  
200608385;03/27/2020 12:00:00 AM;03/26/2020 12:00:00 AM;1500;6;Hollywood  
200605310;01/29/2020 12:00:00 AM;01/28/2020 12:00:00 AM;2110;6;Hollywood  
